Bcmass tau  tauerror
6.162727 0.03437901 0.038360294
6.2340617 0.78567475 0.07249394
6.1620145 0.037215997 0.037798513
6.0903244 0.08419215 0.04163801
6.429865 0.024918983 0.032482076
6.050859 4.8561606 2.1293154
6.3582125 1.1677846 0.22355735
6.45831 0.16652687 0.032145835
6.3963933 0.11642248 0.053777657
6.1621356 0.04013854 0.029546045
6.060946 0.055013552 0.032477487
6.2262363 0.04624324 0.03992773
6.0660973 0.02350041 0.056236643
6.4311533 0.105385154 0.044756334
6.2529707 1.5388057 0.13217185
6.129692 0.061809942 0.04554444
6.144988 0.13766712 0.040041965
6.427784 0.14602827 0.048826404
6.240839 0.32002306 0.053705227
6.160498 1.5129842 0.3333269
6.2026324 0.06997862 0.0434747
6.2051697 0.13915098 0.047760244
6.123093 0.4429309 0.11091111
6.4550405 0.04293255 0.042170133
6.4617558 0.09856585 0.039280552
6.237865 0.20351167 0.29865736
6.4661565 0.06293536 0.048967693
6.3534822 0.06184296 0.034125224
6.3152575 0.06789044 0.053169843
6.160204 0.027921977 0.034810554
6.381075 0.10565423 0.029565202
6.3687077 0.16963257 0.08429844
6.2251215 0.591237 0.18955036
6.297696 0.02730035 0.022137126
6.1352997 0.56997395 0.11688605
6.1029797 0.1673778 0.04205021
6.3025317 0.029268038 0.0289846
6.2055 0.281192 2.2554383
6.4165835 0.06999837 0.036069356
6.277934 0.18393573 0.0458534
6.189909 0.04969405 0.055361263
6.430968 0.14254378 0.0943095
6.37173 0.08275879 0.04728597
6.2857547 0.41824743 0.0466764
6.2021165 0.07143681 0.041064642
6.2107925 0.35511938 0.23171608
6.311141 0.94754076 0.0544739
6.22427 0.025634237 0.023580806
6.054723 0.09699714 0.034817718
6.2399244 0.93099576 0.09116115
6.4622936 0.08913052 0.030093234
6.3450046 0.06595107 0.04980137
6.2416644 1.5926342 0.16534561
6.1752853 0.47061953 0.11611156
6.318316 0.051928267 0.032660574
6.125948 0.09600045 0.048755027
6.493228 0.105895504 0.027942242
6.2273936 0.13279073 0.056442723
6.348366 0.11061524 0.03631671
6.3909855 0.07681483 0.033688564
6.179437 0.29459026 0.059293285
6.2495174 0.10096457 0.025709962
6.1874557 0.13832232 0.05998357
6.2665477 0.041430593 0.04927344
6.260117 0.33238432 0.060525488
6.352321 0.06585093 0.04849442
6.3765907 0.04503024 0.035096362
6.1886196 0.14748704 0.03618175
6.3410916 0.06231273 0.04700026
6.467978 0.07143118 0.047532123
6.286693 0.057510268 0.032480136
6.253637 0.08763977 0.08175697
6.436378 0.059705745 0.034939393
6.137786 0.31876674 0.11369699
6.354725 0.08262743 0.062179726
6.28206 0.045738816 0.046761483
6.228031 0.0646019 0.0393487
6.0808473 0.18821338 0.055036858
6.085692 0.16886607 0.04079353
6.2223554 0.05161698 0.039793555
6.084231 0.28682107 0.1549161
6.329925 0.58095175 0.07593723
6.261103 0.59225196 0.09841252
6.1449995 0.08752451 0.04112076
6.2301393 0.041138425 0.039097708
6.1095014 0.058796756 0.023973411
6.322697 0.03394287 0.02134258
6.377545 0.049296536 0.028929904
6.1402316 0.06358673 0.03730868
6.179127 0.0839516 0.04229573
6.3459835 0.050612677 0.061110742
6.427043 0.01606914 0.022703456
6.298134 0.070709616 0.049763
6.209968 0.091401935 0.09732593
6.0890155 0.02951745 0.043616734
6.415636 0.06733841 0.038314164
6.2673836 0.52646273 0.13375683
6.184421 0.06759644 0.033858176
6.092526 0.096206985 0.05195713
6.153504 0.11731542 0.036680803
6.351175 0.05084252 0.029329864
6.243038 0.07730242 0.041151382
6.430567 0.17633438 0.05173537
6.476623 0.062345102 0.038701378
6.07107 0.043779455 0.05544672
6.079098 0.04859594 0.0309575
6.2842913 0.073528595 0.05838294
6.410966 0.026214072 0.02994978
6.4478364 0.08580459 0.039527178
6.3839846 0.122296385 0.04028188
6.2771406 0.04317907 0.028341852
6.2733884 0.22202417 0.065178424
6.1266065 0.058641054 0.028322814
6.492105 0.09949346 0.043459017
6.4998903 0.03268635 0.028512506
6.192018 0.13886406 0.051589042
6.1206064 0.70921725 0.13227308
6.292634 0.68982303 0.086146
6.242974 2.2700002 0.18611063
6.0956507 0.2791782 0.0670081
6.4302464 0.024488887 0.019287983
6.4756093 0.057093043 0.040663943
6.281583 0.12351915 0.045082614
6.389875 0.04568096 0.032657012
6.408429 0.13394445 0.052887898
6.2626495 0.07305849 0.034104835
6.221212 0.012261675 0.03104068
6.125926 0.15695997 0.031166544
6.0799956 0.065038495 0.043200105
6.2729344 0.31991893 0.06584434
6.4618654 0.083387084 0.055343706
6.298901 0.17247732 0.042006016
6.2863464 0.045259103 0.026434332
6.3532953 0.07699175 0.062118586
6.4085956 0.13012691 0.048737668
6.2491493 0.43472898 0.16237697
6.0844083 0.24284425 0.052726854
6.080516 0.77693 0.0766062
6.2603083 0.87364346 0.10567865
6.3254595 0.5689649 0.121759355
6.399643 0.11107227 0.03590961
6.4059534 0.6170458 0.21978113
6.4268694 0.16122498 0.043949515
6.238734 0.35477138 0.38653788
6.102724 0.17586996 0.06422602
6.4908957 0.32092312 0.06626583
6.332457 0.55587846 0.0993673
6.4361434 0.079221785 0.6911836
6.115219 0.054836694 0.037197426
6.4931784 0.051219214 0.055990357
6.338546 0.112215444 0.04800159
6.336172 0.019365244 0.030296464
6.2681694 0.6904881 0.05184263
6.280562 0.24790548 0.110315576
6.1759377 0.11279549 0.03901911
6.085708 0.07755014 0.03905451
6.342192 0.15409747 0.069934376
6.4124994 0.052650295 0.030334659
6.1813993 0.040874656 0.032691725
6.2069554 0.065972246 0.031254828
6.246078 0.2873221 0.05662651
6.136577 0.062807925 0.044774182
6.117553 0.30519995 0.052391227
6.2854214 0.24680127 0.0466548
6.4029694 0.035997536 0.033756204
6.266119 0.1290781 0.060503587
6.2486105 0.22477774 0.07270139
6.080142 0.054412853 0.018291947
6.3724947 0.06866641 0.050295252
6.1201034 0.10521949 0.058698606
6.49855 0.06261622 0.039626557
6.4539413 0.053607866 0.03574466
6.1509542 0.121969655 0.044236466
6.36132 0.06810298 0.05935841
6.3569946 0.020519802 0.034521002
6.262387 0.5656991 0.12632905
6.393245 0.033571575 0.028408743
6.2731566 0.015954921 0.042068724
6.134381 0.36685202 0.042678293
6.411345 1.0866361 1.729323
6.1205792 0.046931885 0.030515792
6.134815 0.24024433 0.056366865
6.361235 0.09902173 0.042223945
6.193969 0.08213724 0.042769026
6.4041085 0.28078422 0.053283326
6.315236 0.107146546 0.051603787
6.291821 0.20927352 0.061151575
6.266565 1.0131443 0.057285815
6.313351 1.1734254 0.06957251
6.197879 0.06726413 0.030570334
6.3308935 0.12105092 0.045645144
6.3273087 0.040189657 0.034189474
6.285204 0.13277146 0.04297258
6.4897857 0.056730915 0.03288854
6.1534743 0.03181158 0.039847482
6.251984 0.19909278 0.039917614
6.1695538 0.08320227 0.053843163
6.2702823 0.10124703 0.055387676
6.1555786 0.07390961 0.054368205
6.21519 0.089870505 0.0455193
6.2310476 0.04486805 0.045516327
6.2059193 0.083894126 0.0321928
6.1756377 0.74406415 0.37127104
6.129297 0.040444277 0.04263504
6.1554766 0.07117492 0.027534707
6.3472085 0.23511627 0.07088084
6.071737 0.05099362 0.04782226
6.2785807 0.14117369 0.07407341
6.4567103 0.07503464 0.030583782
6.255013 0.07180282 0.052461322
6.147866 0.030647831 0.027231049
6.254337 0.06268462 0.03536343
6.4683065 0.05384818 0.06878646
6.1437235 0.093018055 0.044738498
6.0893984 0.22875997 0.09534714
6.252512 0.10800772 0.0345642
6.2309947 0.053328577 0.033397205
6.322325 0.047430597 0.032090496
6.0630307 0.08761534 0.050377656
6.1027517 0.121325 0.05444555
6.07246 0.051926177 0.030842617
6.2163334 0.03510095 0.024477215
6.0707617 0.59195185 0.16160366
6.4351244 0.0924388 0.033744857
6.3576875 0.023735322 0.02990841
6.1204333 0.12293303 0.04871224
6.246566 0.74909365 0.22493151
6.1244063 0.10151692 0.04968522
6.253134 0.8649301 0.4960354
6.334824 0.03944751 0.15401709
6.2267766 0.06435598 0.025721272
6.3381863 0.14446382 0.058155395
6.2427526 0.84477097 0.0998036
6.105801 0.080904275 0.042152457
6.2754874 0.030429104 0.034875404
6.4200363 0.19458154 0.0525022
6.4248195 0.061610464 0.041378636
6.101134 0.041410856 0.034847423
6.28715 0.2468784 0.14114045
6.4723797 0.04023146 0.024023784
6.1025276 0.043484613 0.03967081
6.3213205 0.19812417 0.042853232
6.111251 0.22080907 0.05826032
6.170543 0.047064316 0.045261268
6.2741785 0.04967685 0.035462387
6.1073956 1.5401266 0.3089078
6.119775 1.0766698 0.13308254
6.1264687 0.049771618 0.031689987
6.202673 0.067304194 0.04664692
6.1162953 0.39118922 0.06425649
6.30477 0.21076365 0.2639202
6.2759485 0.114812754 0.039910063
6.2763677 0.03948056 0.033848837
6.2532225 0.01943294 0.028669912
6.2048416 0.033181142 0.03217879
6.2099648 0.01632895 0.027792675
6.332501 0.029099958 0.025850514
6.469193 0.09031974 0.035776515
6.328773 0.16661128 0.04086321
6.3414645 0.0764232 0.030941352
6.0937586 0.15941483 0.05050528
6.313299 0.06162867 0.12485288
6.092206 0.33884013 0.051878
6.3180327 0.051625896 0.029151963
6.1710463 0.091695696 0.030949103
6.4746623 0.06480523 0.04874313
6.178421 0.18679951 0.06234359
6.2922378 0.4193631 0.08285883
6.2305193 0.12411804 0.044000883
6.118823 0.08227295 0.053336706
6.2195525 0.0863619 0.038195368
6.160712 0.12004678 0.040093966
6.224935 0.5409991 0.24032803
6.3486075 0.08339555 0.058384094
6.484289 0.048616275 0.03906418
6.392116 0.25364184 0.12746623
6.052307 0.13159594 0.06621439
6.4418025 0.11500956 0.034599777
6.4358697 0.08467402 0.04456699
6.06033 0.04588307 0.037917364
6.1041865 0.09928102 0.09202509
6.4278126 0.045953978 0.039441757
6.264948 0.088298716 0.05841845
6.0799775 0.037602704 0.03952192
6.1049995 0.21383296 0.07201486
6.275189 1.558907 0.25990927
6.305953 0.2236978 0.051696755
6.2804313 0.49409953 0.13418925
6.3417835 0.01667393 0.03505756
6.289841 0.058650978 0.030174328
6.379562 0.110438175 0.05170598
6.2085457 0.10346947 0.055781223
6.138758 0.09200315 0.05983805
6.1818624 0.10227604 0.060792405
6.388231 0.26989758 0.09381849
6.3872766 0.08877919 0.04581974
6.0814304 0.0893254 0.040903997
6.2157474 0.79177094 0.19628058
6.268706 0.022966584 0.030126559
6.0925956 0.060095925 0.047518857
6.457255 0.05524766 0.059305858
6.17851 0.10731983 0.040816635
6.238212 0.14309886 0.045487385
6.1125393 0.10609523 0.042566273
6.4041014 0.043721028 0.029389676
6.4891167 0.08570271 0.036119305
6.1027803 0.12590106 0.056045223
6.0639496 0.14039548 0.05080391
6.2703238 0.20624584 0.04475864
6.4937296 0.036751702 0.033796743
6.3238273 0.06597805 0.09196669
6.2569795 0.09100497 0.05507475
6.3083878 0.0176952 0.02107408
6.1975117 0.08955589 0.039313905
6.2238116 0.067549944 0.09888872
6.3897157 0.036865342 0.03478109
6.0619426 0.15654261 0.1319507
6.25155 0.17295864 0.06079433
6.290643 2.2057624 0.26646218
6.389272 0.16620122 0.04147059
6.1087284 0.047100417 0.040748455
6.0898237 0.05982566 0.042486712
6.241645 0.0534316 0.051269833
6.278139 0.07046856 0.031068958
6.403284 0.11918562 0.063010976
6.3410254 0.078516774 0.029463582
6.150302 0.027313057 0.033675063
6.1843524 0.0465251 0.036074597
6.4613028 0.012654376 0.041028917
6.461969 0.091909155 0.043326218
6.0834804 0.27685526 0.03713813
6.4640365 0.19631563 0.046072766
6.327316 0.04753543 0.07257278
6.3088436 0.04514368 0.039766986
6.227786 0.053030495 0.051101092
6.0562596 0.6027766 0.096852794
6.343835 0.031406116 0.030344803
6.132003 0.13412532 0.037172046
6.4621735 0.03236376 0.041433
6.4341784 0.033187 0.031141182
6.313908 0.072445385 0.040144052
6.4674816 0.14831366 0.07594582
6.1903596 0.09942629 0.04827276
6.067343 0.08632984 0.041798797
6.444617 0.09834122 0.03022527
6.2163396 0.099275485 0.05445656
6.476724 0.20293464 0.045986004
6.1828723 1.3596294 0.30262557
6.2590547 0.14626138 0.057723727
6.470735 0.17495552 0.058091458
6.3375707 0.08287474 0.04185344
6.1937633 0.28414005 0.08946496
6.417084 0.031659678 0.029298143
6.2248735 0.22267805 0.062323675
6.1959906 0.40664512 0.06896169
6.3391123 0.08726118 0.032189455
6.273573 0.032511123 0.028439347
6.237807 0.93301207 0.31126603
6.1654897 0.05056566 0.026167857
6.4735346 0.07458293 0.04786203
6.3963747 0.031318042 0.023582986
6.292199 0.073419094 0.039591074
6.063441 0.07471116 0.052412458
6.2341843 0.6831786 0.37235245
6.4039593 0.040704805 0.034008574
6.308468 0.4763756 0.2937317
6.3521047 0.068986356 0.030500267
6.2404475 0.50663394 0.071826406
6.119767 0.13782045 0.05452837
6.3591366 0.36271405 0.11061754
6.287398 2.3966649 0.69983876
6.2851667 0.043013163 0.042935066
6.098021 0.033641264 0.038236745
6.1486654 0.110695876 0.04046466
6.101532 0.18621333 0.94857496
6.250776 0.07204994 0.043773133
6.2478557 0.0711494 0.040194962
6.0698977 0.55165386 0.074423015
6.0577307 0.09537197 0.054408643
6.403098 0.082495205 0.046477355
6.4374356 0.036880005 0.02746874
6.2749867 0.23436324 0.041028254
6.2341495 0.09654019 0.037957277
6.335148 0.26371187 0.057977237
6.2833295 0.04736425 0.041207198
6.2800884 0.31941253 0.051211514
6.16116 0.14402272 0.047528286
6.3866787 0.08155471 0.039240986
6.433 0.6072818 0.16888626
6.263313 0.44367307 0.10856651
6.424292 0.077134594 0.036401074
6.092023 0.56905234 0.07497397
6.150314 0.16846442 0.08118197
6.143228 0.08769024 0.032428116
6.391657 0.09672078 0.039682675
6.24902 0.04554277 0.04702097
6.47151 0.067308 0.037870124
6.148297 0.25258902 0.051047727
6.2086005 0.03679618 0.026161732
6.2856975 0.051575426 0.034846812
6.203955 0.092953265 0.042202752
6.1367726 0.05762922 0.028056988
6.1201553 0.047745146 0.03714024
6.3485427 0.08881639 0.04211351
6.377369 0.10142778 0.038650822
6.1726956 0.02124092 0.04087426
6.071483 0.051495492 0.036200877
6.170049 0.03765487 0.03238002
6.415178 0.038559727 0.036000516
6.469087 0.12250014 0.034982853
6.161272 0.06287756 0.04506092
6.2505116 2.7301774 1.7060558
6.3350277 0.027510682 0.022651136
6.349109 0.041703578 0.027010918
6.3277264 0.13846418 0.04943101
6.3697023 0.035910934 0.026905954
6.3934693 0.018018795 0.033753533
6.115088 0.061096054 0.02789456
6.082816 0.10265963 0.050993796
6.0833244 0.038314722 0.05166721
6.4513984 0.08032102 0.04320287
6.4831886 0.15750462 0.08566229
6.243766 0.08788646 0.05032311
6.1407766 0.061850064 0.033165693
6.3133245 0.13562593 0.04965525
6.131563 0.12612963 0.066493645
6.108171 0.08342478 0.04112441
6.081723 0.078039125 0.0356877
6.387866 0.25660646 0.066943415
6.2210665 0.05835161 0.03018101
6.1106157 0.15024056 0.040838033
6.098973 0.04786597 0.0340389
6.201686 0.13255534 0.037098337
6.156353 0.3912158 0.19362739
6.2228355 0.10720361 0.041064654
6.2840776 0.045707665 0.046500612
6.4577847 0.08723928 0.036304247
6.4410176 0.039353605 0.03103615
6.129774 0.06239097 0.03077737
6.122301 0.042363588 0.028462838
6.181453 0.11444136 0.04346371
6.1302342 0.037136123 0.030137314
6.10638 0.10495596 0.035871744
6.324716 0.047236934 0.031047106
6.4286194 0.029458351 0.022978
6.2405024 0.6091335 0.060570654
6.3500605 0.081541635 0.029620545
6.459658 0.028000666 0.029272607
6.273519 0.38675854 0.056306086
6.114183 0.08914725 0.04535534
6.432923 0.05468096 0.036755025
6.1924696 0.08422365 0.04068064
6.096523 0.7213411 0.1341146
6.447332 0.18901151 0.04262716
6.2305884 0.077511355 0.03937046
6.484982 0.040897015 0.039227225
6.2204685 2.7769659 0.4438002
6.0761857 0.072879046 0.034044743
6.1555724 0.106992275 0.03854428
6.379724 0.096399106 0.03987369
6.3543787 0.07549394 0.0590291
6.345464 0.06814107 0.05399678
6.250395 0.6050541 0.0635847
6.205843 0.103595756 0.042567417
6.1334944 0.6371864 0.070736274
6.110343 0.35884655 0.06558006
6.1417313 0.022452256 0.019142207
6.2644224 0.032512482 0.027319236
6.0633435 0.29441404 0.101093486
6.178681 0.046815615 0.04260734
6.369002 0.2870889 0.06941704
6.1900005 0.05777652 0.054611113
6.2155704 0.07150154 0.061840694
6.3031545 0.40001488 0.061879996
6.413896 0.1921911 0.03609634
6.301193 0.014530525 0.036157362
6.2604294 0.41118693 0.070437305
6.290514 0.05096235 0.03697
6.1951065 0.03429352 0.037076723
6.482722 0.009504816 0.022972837
6.493219 0.03489844 0.034454886
6.274296 0.60196036 0.06946897
6.234532 0.06293988 0.031455524
6.219577 0.922731 0.14284086
6.3171234 0.26418498 0.057759613
6.2060814 0.0648713 0.025123011
6.2713046 0.3465143 0.20591341
6.2440243 0.129048 0.07020697
6.2835217 0.06920652 0.029123377
6.204871 0.46918014 0.27560717
6.172842 0.19929609 0.055921447
6.3851943 0.033467267 0.02624048
6.097967 0.023718221 0.027857287
6.270107 1.0913986 0.14716728
6.321707 0.3344552 0.08074977
6.246118 0.07668542 0.033700038
6.100278 0.35849947 0.17608169
6.409071 0.09210909 0.05285497
6.2289276 0.30588797 0.066255875
6.1699376 0.07127123 0.031094262
6.4226084 0.15458909 0.034463577
6.245467 0.039067086 0.018797012
6.2772303 0.3349823 0.07310498
6.3280635 0.05171441 0.051664438
6.4082932 0.88269645 0.3982487
6.3065677 0.45158255 0.060264435
6.1866283 0.08386898 0.0683807
6.1885624 0.051058922 0.031492796
6.0720606 0.16649461 0.042192966
6.23963 0.053464428 0.052044697
6.1519394 0.021015573 0.031995058
6.252541 0.079856455 0.055566598
6.4024844 0.090739705 0.03925889
6.158788 0.025968064 0.033709276
6.0728765 0.034132756 0.026130194
6.239044 1.7348604 0.16557087
6.1580334 0.040860202 0.042857125
6.258749 1.4884464 0.09952703
6.1589484 0.08433183 0.046367273
6.338543 0.06560613 0.039655853
6.2559357 0.3308665 0.044884108
6.4768825 0.1037675 0.05319207
6.4820714 0.034458607 0.034110546
6.1430244 0.0819264 0.028330596
6.1295843 0.37159184 0.16027693
6.3634677 0.75286084 6.0934806
6.069396 0.04441552 0.03135011
6.410589 0.22333393 0.09330028
6.1144037 0.17458135 0.058971506
6.1239944 0.28757977 0.05520804
6.2850027 0.49041843 0.060504794
6.0531607 0.26197335 0.044195887
6.1852784 0.06306709 0.03323715
6.241696 0.64141953 0.05933968
6.3517623 0.029672455 0.028593095
6.27452 0.07474724 0.030055238
6.3756204 0.5414031 0.105741546
6.2470994 0.54698056 0.07605285
6.311725 0.07905974 0.032398757
6.3237314 0.030650863 0.037939865
6.070084 0.15474923 0.052422363
6.109148 0.038521767 0.034074225
6.283155 0.14998947 0.07047656
6.287048 1.0838199 0.10170449
6.4032598 0.10188585 0.034683257
6.1570463 0.06524106 0.05901973
6.404897 0.10110503 0.046730127
6.0833793 0.601739 0.12840815
6.227581 0.053820923 0.045999985
6.355232 1.4619501 0.1787079
6.183077 0.2009621 0.15741213
6.163883 0.02627674 0.03158249
6.1039047 0.26708815 0.058066826
6.2900696 1.1923592 0.16189373
6.2875743 0.3084824 0.06048152
6.274971 0.020306928 0.034011595
6.297942 0.87217766 0.15726544
6.2241907 0.33672434 0.05267668
6.1685038 0.041709535 0.028628722
6.2613473 0.6035099 0.056300372
6.0666647 1.104073 0.14877835
6.0953026 0.06699005 0.03916284
6.236055 0.37539163 0.059008766
6.347119 0.039465472 0.03798815
6.105589 0.06746859 0.030322798
6.3709593 0.069958776 0.04241534
6.1837606 0.4856346 0.04082128
6.2023277 0.10359686 0.03255886
6.0522213 0.13453577 0.05506265
6.388319 0.04645088 0.058993265
6.3226924 0.058655903 0.033169057
6.279699 0.0516294 0.04104155
6.2922516 0.22299919 0.096102074
6.255596 0.5278788 0.16573687
6.2161956 0.92380226 0.35456944
6.313745 0.041206535 0.03827585
6.0594115 0.054291353 0.027428277
6.2341986 0.112209566 0.034076337
6.1931977 0.09902305 0.04793135
6.2867007 0.7053655 0.06485093
6.253564 0.05255874 0.030085428
6.343824 0.061472807 0.03764357
6.2824774 1.339408 0.17063963
6.390514 0.07671824 0.041442316
6.300577 0.8770686 0.086100645
6.3106513 0.035111945 0.0579756
6.171529 1.9107618 0.3548258
6.262941 0.30098575 0.043210056
6.093672 0.024474826 0.02907095
6.38103 0.030631004 0.025027178
6.09836 0.7289015 0.07274093
6.202422 0.11381975 0.067116186
6.3810496 0.033327714 0.03620491
6.307679 0.0404861 0.03851484
6.1170034 0.11004675 0.037879925
6.3212857 0.097065985 0.04592113
6.3739767 0.07790225 0.03241322
6.1200457 0.27660647 0.066122994
6.128228 0.09159602 0.03421101
6.484723 0.04024175 0.041437197
6.2535844 0.096644446 0.058966197
6.298749 0.07327809 0.047492664
6.292131 0.037299637 0.046828065
6.386719 0.07920585 0.05229718
6.105446 0.076259375 0.037616055
6.33753 0.033665653 0.03400127
6.21601 0.61755335 0.070640124
6.1431136 0.15144865 0.046337977
6.185371 0.030970834 0.027024504
6.163897 0.059151106 0.04323929
6.082526 0.4938431 0.05690297
6.4041133 0.07218343 0.038325313
6.070594 0.22954848 0.085894294
6.2648005 0.29210666 0.07862005
6.304492 0.06874325 0.040309206
6.3877807 0.15602042 0.07289906
6.3439717 0.032270372 0.04223794
6.09122 0.06267338 0.042447224
6.1501303 0.060468893 0.035671163
6.350528 0.12620384 0.052096177
6.3125443 0.06698471 0.043807648
6.360883 0.048470527 0.034593694
6.0960054 0.050704766 0.040949192
6.293214 0.15690373 0.050036922
6.2530065 1.2451733 0.12511589
6.1048355 0.057617094 0.04946138
6.136948 0.060236055 0.03642572
6.39473 0.057001878 0.028222468
6.39063 0.2689341 0.05849032
6.2007875 0.15613635 0.05837013
6.2174516 0.0072164224 0.025137674
6.1159306 0.04350173 0.11488808
6.121546 0.43050334 0.06905889
6.063584 0.038548186 0.023184521
6.235842 0.17535575 0.046445347
6.258962 0.4159754 0.06608193
6.401641 0.05653209 0.03727547
6.278246 0.010840291 0.03892537
6.2774777 0.10065765 0.07918924
6.282167 0.024488302 0.021570712
6.434678 0.21900505 0.061781663
6.074891 0.11643678 0.04531909
6.1292987 0.077387564 0.03835381
6.205437 0.30862185 0.0538939
6.141945 1.0309376 0.19401522
6.2453756 0.4477837 1.1427356
6.265263 0.21855126 0.05882748
6.083251 0.074857906 0.04618884
6.1511045 0.05819007 0.02700754
6.319302 0.064970635 0.056388482
6.057377 0.13546999 0.033142317
6.061144 0.08464048 0.036743164
6.256837 0.4218567 0.10120859
6.1595287 0.022735134 0.022846773
6.2856536 0.9327312 0.15603799
6.2996583 0.7636079 0.14819022
6.077712 0.09008346 0.05263071
6.2157855 0.05652933 0.034540202
6.3293447 0.030738622 0.022521317
6.461874 0.04426528 0.03782502
6.3216496 0.10708653 0.050931882
6.347419 0.020077383 0.029139329
6.1795955 0.056514844 0.056324333
6.2901506 0.091796204 0.061334778
6.404127 0.027123664 0.034900792
6.089292 0.12390052 0.047744155
6.2210255 1.1780372 0.5267617
6.314395 0.18564107 0.08239637
6.4313455 0.07480878 0.057372678
6.3285937 0.13172391 0.032421198
6.294971 0.073714025 0.04569292
6.1875863 0.4184775 0.10251484
6.4384007 0.08727507 0.037558876
6.4952555 0.07288282 0.04394753
6.224355 0.07729411 0.032086838
6.3939853 0.13077475 0.062472146
6.1006722 0.10899895 0.046370607
6.1547933 0.059087195 0.030465186
6.1103764 1.9698465 0.59188426
6.213075 0.07164271 0.040282063
6.157169 0.08168383 0.044367198
6.080342 0.8729328 0.089206144
6.262338 0.87763554 0.09655448
6.2878084 1.0823989 0.06520509
6.240952 0.33445323 0.14804423
6.194811 0.13866806 0.034341365
6.301846 0.053225093 0.04576344
6.2903304 0.66327685 0.07903523
6.405177 0.049355835 0.042600207
6.142511 0.035698425 0.04186251
6.2990613 0.15089908 0.054051
6.2829413 0.7752307 0.061968904
6.4235325 0.061250497 0.0337916
6.147968 0.080970086 0.044238787
6.1325965 0.9846009 0.19891748
6.413789 0.05033699 0.028783979
6.2160997 0.11439157 0.109712034
6.234561 0.02514137 0.031166874
6.061716 0.04312303 0.03731953
6.1543217 0.057007097 0.031067159
6.1486936 0.10179484 0.1375945
6.2792144 0.8674117 0.27999613
6.481184 0.12348877 0.053673577
6.2871985 0.2363554 0.046271723
6.197869 0.16960679 0.07316471
6.1146274 0.097399265 0.043844897
6.331204 0.04214552 0.035447765
6.2135377 0.043383524 0.024046049
6.434099 0.10433206 0.10145731
6.4973965 0.26647943 0.06405306
6.286124 1.7075162 0.2453507
6.1819797 0.20982304 0.035731375
6.342221 0.043673836 0.05859897
6.0884156 0.7991596 0.103657626
6.219761 0.035174806 0.030236818
6.381272 0.21529351 0.042214505
6.3747563 0.2037287 0.046876796
6.098905 0.05639641 0.035033558
6.4154463 0.104607895 0.048910603
6.3863053 0.08603512 0.05195495
6.0643134 0.036642015 0.041261546
6.493069 1.4424027 3.415823
6.1520066 0.04363723 0.031779025
6.257586 0.3636989 0.059435673
6.0552263 0.021266323 0.0468402
6.3641396 0.055978693 0.048772816
6.1202135 0.024291955 0.0358755
6.2931004 1.0417653 0.06592977
6.2175007 0.017035501 0.04236329
6.2597203 1.0992109 0.14880234
6.296184 0.09986137 0.046233896
6.4837003 0.053664982 0.056499302
6.0892873 0.08004047 0.043597095
6.0850887 0.02786002 0.03445152
6.148445 0.056151707 0.044065386
6.3934855 0.04561932 0.021110993
6.127797 0.9391248 0.16339472
6.4860992 0.17106698 0.050371923
6.223929 0.03680034 0.058415867
6.404036 0.036426965 0.05934284
6.07699 0.10028445 0.04018559
6.1501093 0.04225118 0.03228818
6.2161655 0.091985576 0.03524721
6.277417 1.3265072 0.38082644
6.2893023 0.0157893 0.017578634
6.1089296 0.06858199 0.03528195
6.067744 0.9011039 0.1284876
6.1413975 0.17093198 0.054646835
6.1333423 0.044307526 0.047729563
6.078057 0.0377998 0.035167336
6.1236672 0.48032755 0.058220178
6.135141 0.055890895 0.0350171
6.234125 1.1203233 0.09585656
6.1157365 0.037753638 0.03169206
6.249689 0.15485442 0.056019843
6.341093 1.0030164 0.35060966
6.184524 0.07793481 0.029791813
6.2834516 0.08384949 0.039605435
6.323131 0.112458 0.034503397
6.3598776 0.6345723 0.14120497
6.240192 0.021675147 0.026306849
6.3705845 0.05357978 0.034917977
6.344637 0.27812386 0.13166352
6.3399997 0.091963805 0.043746438
6.1617246 0.101689175 0.03776776
6.2648325 1.0473592 0.1697364
6.050503 0.1599337 0.11084456
6.060975 0.03769913 0.043737236
6.056064 0.8193157 0.10983078
6.2358236 1.5922419 0.16672388
6.3103323 1.1912124 0.14624844
6.39376 0.08054193 0.04957871
6.0595045 1.2163967 0.11967606
6.3712316 0.047142208 0.033987913
6.058182 0.021541975 0.031397603
6.1376066 0.08842958 0.032008767
6.288616 0.45309973 0.082633816
6.219634 0.09747923 0.038307015
6.445986 0.12963241 0.026709078
6.216925 0.066098854 0.049349576
6.1347404 0.07831096 0.038276207
6.283465 0.87325996 0.08086723
6.3810177 0.086861685 0.03774041
6.3517804 0.03594857 0.041012425
6.4989963 0.08092107 0.043148138
6.171026 1.1407201 0.08703198
6.233208 0.6211508 0.13682961
6.0935254 0.20724235 0.07943263
6.465616 0.030231293 0.02470887
6.4176245 0.15614769 0.07943975
6.3590407 0.027509896 0.033505738
6.099514 0.049244896 0.036589477
6.3038 1.942323 0.16526271
6.192501 0.0551843 0.036288027
6.2791066 0.04591628 0.037221715
6.339789 0.041739173 0.034420088
6.3738647 0.18056881 0.047331467
6.092372 0.78255606 0.08341523
6.483451 0.08558226 0.05498939
